BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Prob,Score,CCCD,Tên,HDV
0,34700,81688.0,131993.0,DebtCon,Mgr,27.0,0.0,0.0,327.49235981,0.0,19.0,41.212640823,0.0113509410969765,770,301925991532,Bùi Xuân Bình,143985
0,17600,,66000.0,,,7.0,0.0,0.0,111.78570044,0.0,14.0,27.090894722,0.0165579612893369,756,284541178615,Huỳnh Hồng Dũng,346831
0,18400,61049.0,96397.0,DebtCon,Office,2.0,0.0,0.0,80.155757172,0.0,23.0,35.425579192,0.0239886700816224,743,329487242962,Trần Thu Hùng,066633
0,18400,63569.0,95729.0,HomeImp,ProfExe,23.0,0.0,0.0,237.2759487,0.0,23.0,38.41536702,0.0124683979523204,767,464428037926,Vũ Minh Dũng,145072
0,38000,97759.0,139899.0,DebtCon,Other,11.0,0.0,0.0,62.858669659,1.0,36.0,41.788492175,0.0239680842062201,743,600278703543,Phan Minh Lan,726199
1,2900,7750.0,67996.0,HomeImp,Other,16.0,3.0,0.0,122.20466276,2.0,8.0,36.211347998,0.9157142857142856,523,772578129385,Phạm Hải Lan,391407
0,8500,47777.0,78979.0,HomeImp,Other,18.0,0.0,0.0,202.95427654,1.0,16.0,34.828647504,0.0228622541466745,744,377050485816,Phan Thùy Phương,069853
0,15700,,54557.0,DebtCon,Office,2.0,0.0,0.0,93.044539516,2.0,8.0,41.25598551,0.0602278066629094,708,346512941172,Trần Thùy Phương,090194
1,21900,108000.0,144940.0,DebtCon,Other,13.0,0.0,0.0,260.76666667,1.0,22.0,,0.1042199776774633,686,890593600351,Đặng Minh Phương,698424
0,15500,25751.0,43531.0,,Office,0.0,0.0,0.0,213.35928169,0.0,16.0,37.794991933,0.0213203528990455,747,806022908942,Lê Thùy Mai,725885
1,12000,87917.0,,,Other,12.9,0.0,1.0,71.0,0.0,12.0,,0.2903565602552957,641,644157326546,Vũ Văn Anh,439366
0,14700,77565.0,101320.0,HomeImp,ProfExe,6.0,0.0,0.0,120.82737185,0.0,26.0,25.27620451,0.0048992179248012,801,655453899701,Đặng Xuân Sơn,034527
1,2800,50795.0,63100.0,HomeImp,Self,26.0,2.0,15.0,145.63333333,3.0,45.0,,0.7171428571428572,575,492864482764,Phạm Minh Thảo,412754
0,18500,23618.0,37539.0,,Office,1.0,0.0,0.0,199.7237771,0.0,15.0,36.982729198,0.0754848938193373,699,134972739869,Hoàng Quốc Bình,676255
1,18000,39005.0,60000.0,DebtCon,Other,10.0,2.0,0.0,112.63333333,5.0,5.0,,0.473052503052503,613,407787596797,Vũ Minh Tú,691677
0,12000,97650.0,115931.0,DebtCon,ProfExe,11.0,0.0,0.0,199.82804201,1.0,17.0,34.387943973,0.0017237383801256,838,962484455512,Trần Xuân Phương,282466
0,20700,69810.0,100756.0,HomeImp,Other,3.0,0.0,0.0,213.72829182,1.0,13.0,32.871908969,0.0045578294165927,803,267647524684,Bùi Đức Quyên,712676
0,28800,132019.0,168828.0,DebtCon,Mgr,0.0,0.0,0.0,231.28613401,1.0,24.0,35.490305671,0.0082441630130861,782,530342738429,Nguyễn Thùy Bình,131499
0,15000,42657.0,65000.0,DebtCon,ProfExe,18.0,0.0,0.0,181.6,0.0,23.0,,0.0136077609319026,763,973082362381,Trần Hồng Dũng,505373
0,23800,,71798.0,HomeImp,Office,6.0,0.0,0.0,119.71195475,2.0,5.0,19.624527791,0.0129988342628776,765,117405039584,Vũ Hải Vân,708724
1,8900,147801.0,157335.0,HomeImp,Other,4.0,0.0,0.0,85.574865756,4.0,21.0,34.756560384,0.5151663564511111,607,722460205236,Phan Minh Lan,034218
1,20100,16755.0,29412.0,HomeImp,Other,3.0,1.0,0.0,62.050110801,2.0,21.0,58.132182899,0.8722222222222222,540,313253529074,Đặng Quốc Phương,101611
0,11100,35782.0,45550.0,HomeImp,Other,8.0,0.0,0.0,109.28434579,0.0,3.0,36.159805919,0.0802852523677052,697,423366458782,Nguyễn Thị Hùng,026485
1,11600,45917.0,60000.0,DebtCon,Other,10.0,0.0,1.0,304.36666667,3.0,27.0,,0.316147197849885,637,767157180327,Phan Thu Sơn,113730
0,16300,66038.0,98585.0,DebtCon,Office,1.0,0.0,0.0,162.0654119,3.0,19.0,32.75346067,0.006419854943333,791,494679320061,Phạm Thu Quyên,197832
0,22400,71051.0,102374.0,HomeImp,Office,14.0,0.0,0.0,137.1896556,0.0,14.0,36.122068493,0.0064755250065998,790,470125585093,Huỳnh Minh Hà,062733
0,10700,48322.0,64383.0,DebtCon,Other,0.0,1.0,0.0,185.25673471,2.0,12.0,28.030801551,0.0302646912555578,734,979253060400,Bùi Quốc Quyên,017259
1,15000,45000.0,68250.0,DebtCon,Other,7.0,0.0,1.0,55.966666667,0.0,4.0,,0.5479675048154751,602,121806072923,Nguyễn Văn Phương,340452
0,21100,91479.0,127110.0,DebtCon,Office,25.0,0.0,0.0,279.46823675,3.0,16.0,33.078522222,0.0088229194868952,779,324983968219,Đặng Thu Hà,652536
0,15300,54412.0,95123.0,DebtCon,ProfExe,6.0,0.0,0.0,134.24264794,2.0,22.0,35.085720684,0.0394249661754394,724,322741466779,Lê Thị Phương,707188
0,14000,99652.0,113012.0,,Office,17.0,1.0,0.0,255.96142794,0.0,16.0,35.453810357,0.0452514177082955,719,184765086440,Hoàng Quốc Sơn,121095
0,16000,88093.0,106943.0,DebtCon,ProfExe,7.0,0.0,0.0,207.20285047,1.0,36.0,42.573079502,0.0244209091454299,742,274855284269,Bùi Xuân Sơn,451789
0,20500,41899.0,65418.0,DebtCon,Office,12.0,0.0,2.0,113.48245982,1.0,22.0,43.206598833,0.0529647593626008,713,861889050487,Phạm Đức Cường,236345
0,32200,16232.0,60238.0,DebtCon,Other,0.0,0.0,0.0,116.72974546,1.0,5.0,37.999081526,0.0163174720850099,757,499256141559,Lê Xuân Mai,429799
0,7500,72097.0,69408.0,HomeImp,Sales,4.0,1.0,0.0,155.39196223,1.0,23.0,41.600983364,0.0481850530389885,717,305913486254,Phạm Thu Dũng,598001
0,13600,58539.0,67899.0,HomeImp,Other,29.0,1.0,2.0,194.27383376,1.0,23.0,37.134421937,0.0047614693140527,802,639052119787,Bùi Minh Phương,003455
0,11200,17411.0,86102.0,DebtCon,Other,10.0,0.0,0.0,267.97010945,0.0,13.0,22.089199918,0.0071118856797834,787,775161137631,Hoàng Đức Hà,793717
0,17800,56432.0,157665.0,DebtCon,ProfExe,20.0,0.0,0.0,238.16689863,0.0,27.0,20.079334384,0.002145631739037,830,267020068450,Nguyễn Minh Thảo,615707
